Akysis  clavulus
Akysis  clinatus
Akysis  ephippifer
Akysis  fontaneus
Akysis  fuliginatus
Akysis  galeatus
Akysis  hendricksoni
Akysis  heterurus
Akysis  longifilis
Akysis  maculipinnis
Akysis  manipurensis
Akysis  microps
Akysis  pictus
Akysis  portellus
Alca  olsoni
Alca  stewarti
Alca  torda
Alca    torda    islandica
Alca    torda    torda
Alcedo  argentata
Alcedo    argentata    argentata
Alcedo    argentata    flumenicola
Alcedo  atthis
Alcedo    atthis    atthis
Alcedo    atthis    bengalensis
Alcedo    atthis    floresiana
Alcedo    atthis    hispidoides
Alcedo    atthis    ispida
Alcedo    atthis    salomonensis
Alcedo    atthis    taprobana
Alcedo  azurea
Alcedo    azurea    affinis
Alcedo    azurea    azurea
Alcedo    azurea    diemenensis
Alectrias  alectrolophus
Alectrias  benjamini
Alectrias  cirratus
Alectrias  gallinus
Alectrias  markevichi
Alectrias  mutsuensis
Alectridium  aurantiacum
Alectroenas  madagascariensis
Alectroenas  nitidissima
Alectroenas  pulcherrima
Alectroenas  sganzini
Alectroenas    sganzini    minor
Alectroenas    sganzini    sganzini
Alectrosaurus  olseni
Alectrurus  risora
Alectrurus  tricolor
Alectura  lathami
Alectura    lathami    lathami
Alectura    lathami    purpureicollis
Alepes  apercna
Allobates  ranoides
Allobates  rufulus
Allobates  sanmartini
Allobates  spumaponens
Allobates  subfolionidificans
Allobates  sumtuosus
Allobates  talamancae
Allobates  trilineatus
Allobates  undulatus
Allobates  vanzolinius
Allobates  wayuu
Allobates  zaparo
Alloblennius  anuchalis
Alloblennius  frondiculus
Alloblennius  jugularis
Alloblennius  parvus
Alloblennius  pictus
Allocareproctus  jordani
Allocareproctus  kallaion
Allocareproctus  tanix
Alsophis  sibonius
Alsophylax  laevis
Alsophylax  loricatus
Alsophylax  pipiens
Alsophylax  przewalskii
Alsophylax  szczerbaki
Alsophylax  tadjikiensis
Althoffia  tumida
Alticola (Alticola) albicaudus
Alticola (Alticola) argentatus
Alticola (Alticola) barakshin
Alticola (Alticola) montosa
Alticola (Alticola) roylei
Alticola (Alticola) semicanus
Alticola (Alticola) stoliczkanus
Alticola (Alticola) tuvinicus
Alticola (Aschizomys) lemminus
Alticola (Aschizomys) macrotis
Alticola (Aschizomys) olchonensis
Alticola (Platycranius) strelzowi
Amazilia  rosenbergi
Amazilia  rutila
Amazilia    rutila    corallirostris
Amazilia    rutila    diluta
Amazilia    rutila    graysoni
Amazilia    rutila    rutila
Amazilia  saucerrottei
Amazilia    saucerrottei    braccata
Amazilia    saucerrottei    hoffmanni
Amazilia    saucerrottei    saucerrottei
Amazilia    saucerrottei    warscewiczi
Amazilia  tobaci
Amazilia    tobaci    aliciae
Amazilia    tobaci    caudata
Amazilia    tobaci    caurensis
Amazilia    tobaci    erythronotos
Amazilia    tobaci    feliciae
Amazilia    tobaci    monticola
Amazilia    tobaci    tobaci
Amazilia  tzacatl
Amblyeleotris  melanocephala
Amblyeleotris  morishitai
Amblyeleotris  neglecta
Amblyeleotris  neumanni
Amblyeleotris  novaecaledoniae
Amblyeleotris  ogasawarensis
Amblyeleotris  periophthalma
Amblyeleotris  randalli
Amblyeleotris  rhyax
Amblyeleotris  rubrimarginata
Amblyeleotris  steinitzi
Amblyeleotris  stenotaeniata
Amblyeleotris  sungami
Amblyeleotris  taipinensis
Amblyeleotris  triguttata
Amblyeleotris  wheeleri
Amblyeleotris  yanoi
Amblygaster  clupeoides
Amblygaster  indiana
Amblygaster  leiogaster
Ameerega  rubriventris
Ameerega  silverstonei
Ameerega  simulans
Ameerega  smaragdina
Ameerega  trivittata
Ameerega  yungicola
Ameiurus  brunneus
Ameiurus  catus
Ameiurus  melas
Ameiurus  natalis
Ameiurus  nebulosus
Ameiurus  platycephalus
Ameiurus  serracanthus
Ameiva  aggerecusans
Ameiva  ameiva
Ameiva    ameiva    ameiva
Ameiva    ameiva    tobagana
Ameiva  atrigularis
Ameiva  bifrontata
Ameiva    bifrontata    bifrontata
Ammomanes    deserti    cheesmani
Ammomanes    deserti    coxi
Ammomanes    deserti    darica
Ammomanes    deserti    deserti
Ammomanes    deserti    erythrochroa
Ammomanes    deserti    geyri
Ammomanes    deserti    insularis
Ammomanes    deserti    iranica
Ammomanes    deserti    isabellina
Ammomanes    deserti    kollmannspergeri
Ammomanes    deserti    mya
Ammomanes    deserti    orientalis
Ammomanes    deserti    parvirostris
Ammomanes    deserti    payni
Ammomanes    deserti    phoenicuroides
Ammomanes    deserti    samharensis
Ammomanes    deserti    saturata
Ammomanes    deserti    taimuri
Ammomanes    deserti    whitakeri
Ammomanes  phoenicura
Amphilophus  lyonsi
Amphilophus  margaritifer
Amphilophus  sagittae
Amphilophus  supercilius
Amphilophus  tolteca
Amphilophus  viridis
Amphilophus  xiloaensis
Amphilophus  zaliosus
Amphinectomys  savamis
Amphiprion  akallopisos
Amphiprion  akindynos
Amphiprion  allardi
Amphiprion  barberi
Amphiprion  bicinctus
Amphiprion  chagosensis
Amphiprion  chrysogaster
Amphiprion  chrysopterus
Amphiprion  clarkii
Amphiprion  ephippium
Amphiprion  frenatus
Amytornis  merrotsyi
Amytornis  purnelli
Amytornis  striatus
Amytornis    striatus    rowleyi
Amytornis    striatus    striatus
Amytornis    striatus    whitei
Amytornis  textilis
Amytornis    textilis    modestus
Amytornis    textilis    myall
Amytornis    textilis    textilis
Amytornis  woodwardi
Anabacerthia  amaurotis
Anabacerthia  striaticollis
Anabacerthia    striaticollis    anxia
Anabacerthia    striaticollis    montana
Anabacerthia    striaticollis    perijana
Anabacerthia    striaticollis    striaticollis
Anabacerthia    striaticollis    venezuelana
Anabacerthia    striaticollis    yungae
Anabacerthia  variegaticeps
Anas  acuta
Anas  americana
Anas  amotape
Anas  aucklandica
Anas  bahamensis
Anas    bahamensis    bahamensis
Anas    bahamensis    galapagensis
Anas    bahamensis    rubrirostris
Anas  bernieri
Anas  capensis
Anas  carolinensis
Anas  castanea
Anas  chlorotis
Anas  clypeata
Anas  crecca
Anas    crecca    carolinensis
Anas    crecca    crecca
Anas    crecca    nimia
Anas  cyanoptera
Anas    cyanoptera    borreroi
Anchoviella  brevirostris
Anchoviella  carrikeri
Anchoviella  cayennensis
Anchoviella  elongata
Anchoviella  guianensis
Anchoviella  jamesi
Anchoviella  juruasanga
Anchoviella  lepidentostole
Anchoviella  manamensis
Anchoviella  nattereri
Anchoviella  perezi
Anchoviella  perfasciata
Anchoviella  sanfranciscana
Anchoviella  vaillanti
Ancistrogobius  dipus
Ancistrogobius  squamiceps
Ancistrogobius  yanoi
Ancistrogobius  yoshigoui
Ancistrops  strigilatus
Ancistrus  abilhoai
Anhanguera  robustus
Anhanguera  santanae
Anhanguera  spielbergi
Anhima  cornuta
Anhinga  anhinga
Anhinga    anhinga    anhinga
Anhinga    anhinga    leucogaster
Anhinga  beckeri
Anhinga  grandis
Anhinga  melanogaster
Anhinga    melanogaster    melanogaster
Anhinga    melanogaster    vulsini
Anhinga  novaehollandiae
Anhinga  pannonica
Anhinga  rufa
Anhinga  subvolans
Anhuichelys  doumuensis
Anhuichelys  siaoshihensis
Anhuichelys  tsienshanensis
Anhydrophryne  hewitti
Anolis    baleatus    samanae
Anolis    baleatus    scelestus
Anolis    baleatus    sublimis
Anolis  baracoae
Anolis  barahonae
Anolis    barahonae    albocellatus
Anolis    barahonae    barahonae
Anolis    barahonae    ininquinatus
Anolis    barahonae    mulitus
Anolis  barbatus
Anolis  barbouri
Anolis  barkeri
Anolis  bartschi
Anolis  beckeri
Anolis  bellipeniculus
Anolis  benedikti
Anolis  bicaorum
Anolis  bimaculatus
Anolis  binotatus
Anolis  biporcatus
Anolis  imias
Anolis  immaculogularis
Anolis  impetigosus
Anolis  incredulus
Anolis  inderenae
Anolis  inexpectatus
Anolis  insignis
Anolis  insolitus
Anolis  intermedius
Anolis  isolepis
Anolis  jacare
Anolis  johnmeyeri
Anolis  juangundlachi
Anolis  jubar
Anolis    jubar    albertschwartzi
Anolis    jubar    balaenarum
Anolis    jubar    cocoensis
Anolis    jubar    cuneus
Anolis    jubar    gibarensis
Anolis    jubar    jubar
Anolis  richardii
Anolis  ricordii
Anolis    ricordii    leberi
Anolis    ricordii    ricordi
Anolis    ricordii    ricordii
Anolis    ricordii    subsolanus
Anolis    ricordii    viculus
Anolis  rimarum
Anolis  rivalis
Anolis  roatanensis
Anolis  rodriguezii
Anolis  roosevelti
Anolis  roquet
Anolis    roquet    caracoli
Anolis    roquet    majolgris
Anolis    roquet    roquet
Anolis    roquet    salinei
Anolis    roquet    summus
Anolis    roquet    zebrilus
Anolis  rubiginosus
Anosteira  anglica
Anosteira  manchuriana
Anosteira  maomingensis
Anosteira  mongoliensis
Anosteira  ornata
Anosteira  radulina
Anosteira  shantungensis
Anosteira  shuvalovi
Anosteira  trionychoides
Anostomoides  atrianalis
Anostomoides  laticeps
Anostomoides  passionis
Anostomus  anostomus
Anostomus  brevior
Anostomus  longus
Anostomus  ternetzi
Anostomus  ucayalensis
Anotheca  spinosa
Anotomys  leander
Anotopterus  nikparini
Anthops  ornatus
Anthornis  melanura
Anthornis    melanura    melanocephala
Anthornis    melanura    melanura
Anthornis    melanura    obscura
Anthornis    melanura    oneho
Anthoscopus  caroli
Anthoscopus    caroli    ansorgei
Anthoscopus    caroli    caroli
Anthoscopus    caroli    hellmayri
Anthoscopus    caroli    pallescens
Anthoscopus    caroli    rankinei
Anthoscopus    caroli    rhodesiae
Anthoscopus    caroli    robertsi
Anthoscopus    caroli    roceatii
Anthoscopus    caroli    sharpei
Anthoscopus    caroli    sylviella
Anthoscopus    caroli    winterbottomi
Anthoscopus  flavifrons
Anthoscopus    flavifrons    flavifrons
Anthus    nyassae    frondicolus
Anthus    nyassae    nyassae
Anthus    nyassae    schoutedeni
Anthus  pallidiventris
Anthus    pallidiventris    esobe
Anthus    pallidiventris    pallidiventris
Anthus  petrosus
Anthus    petrosus    littoralis
Anthus    petrosus    petrosus
Anthus  pratensis
Anthus    pratensis    pratensis
Anthus    pratensis    whistleri
Anthus  pseudosimilis
Anthus  richardi
Anthus    richardi    centralasiae
Anthus    richardi    dauricus
Anthus    richardi    richardi
Anthus    richardi    sinensis
Anthus    richardi    ussuriensis
Anthus  roseatus
Apalis  karamojae
Apalis    karamojae    karamojae
Apalis    karamojae    stronachi
Apalis  lynesi
Apalis  melanocephala
Apalis    melanocephala    addenda
Apalis    melanocephala    adjacens
Apalis    melanocephala    fuliginosa
Apalis    melanocephala    lightoni
Apalis    melanocephala    melanocephala
Apalis    melanocephala    moschi
Apalis    melanocephala    muhuluensis
Apalis    melanocephala    nigrodorsalis
Apalis    melanocephala    tenebricosa
Apalis  nigriceps
Apalis    nigriceps    collaris
Apalis    nigriceps    nigriceps
Apalis  personata
Apalis    personata    marungensis
Apalis    personata    personata
Aphelocoma    californica    oocleptica
Aphelocoma  coerulescens
Aphelocoma  insularis
Aphelocoma  ultramarina
Aphelocoma    ultramarina    colimae
Aphelocoma    ultramarina    ultramarina
Aphelocoma  unicolor
Aphelocoma    unicolor    concolor
Aphelocoma    unicolor    griscomi
Aphelocoma    unicolor    guerrerensis
Aphelocoma    unicolor    oaxacae
Aphelocoma    unicolor    unicolor
Aphelocoma  wollweberi
Aphelocoma    wollweberi    arizonae
Aphelocoma    wollweberi    couchii
Aphelocoma    wollweberi    gracilis
Aphelocoma    wollweberi    potosina
Aphelocoma    wollweberi    wollweberi
Aphelocoma  woodhouseii
Aphelocoma    woodhouseii    cyanotis
Apistogramma  cruzi
Apistogramma  diplotaenia
Apistogramma  elizabethae
Apistogramma  eremnopyge
Apistogramma  erythrura
Apistogramma  eunotus
Apistogramma  feconat
Apistogramma  flabellicauda
Apistogramma  geisleri
Apistogramma  gephyra
Apistogramma  gibbiceps
Apistogramma  gossei
Apistogramma  guttata
Apistogramma  helkeri
Apistogramma  hippolytae
Apistogramma  hoignei
Apistogramma  hongsloi
Apistogramma  huascar
Apistogramma  inconspicua
Apistogramma  iniridae
Aplidium  elongatum
Aplidium  enigmaticum
Aplidium  erythraeum
Aplidium  eudistomum
Aplidium  exiguum
Aplidium  exile
Aplidium  falklandicum
Aplidium  fistulosum
Aplidium  flavolineatum
Aplidium  fluorescum
Aplidium  foliaceum
Aplidium  formosum
Aplidium  fragile
Aplidium  fuegiense
Aplidium  fumigatum
Aplidium  funginum
Aplidium  galeritum
Aplidium  gastrolineatum
Aplidium  gelasinum
Aplidium  gelatinosum
Aploactis  aspera
Aploactisoma  milesii
Aplocheilichthys  spilauchen
Aplocheilus  blockii
Aplocheilus  dayi
Aplocheilus  kirchmayeri
Aplocheilus  lineatus
Aplocheilus  panchax
Aplocheilus  parvus
Aplocheilus  werneri
Aplochiton  marinus
Aplochiton  taeniatus
Aplochiton  zebra
Aplodactylus  arctidens
Aplodactylus  etheridgii
Aplodactylus  lophodon
Aplodactylus  punctatus
Aplodactylus  westralis
Aplodinotus  grunniens
Aplodontia  rufa
Apogonichthyoides  pharaonis
Apogonichthyoides  pseudotaeniatus
Apogonichthyoides  regani
Apogonichthyoides  sialis
Apogonichthyoides  taeniatus
Apogonichthyoides  timorensis
Apogonichthyoides  umbratilis
Apogonichthyoides  uninotatus
Apogonichthys  landoni
Apogonichthys  ocellatus
Apogonichthys  perdix
Apogonops  anomalus
Apolemichthys  arcuatus
Apolemichthys  armitagei
Apolemichthys  griffisi
Apolemichthys  guezei
Apolemichthys  kingi
Apolemichthys  trimaculatus
Apolemichthys  xanthopunctatus
Apolemichthys  xanthotis
Apus    affinis    aerobates
Apus    affinis    affinis
Apus    affinis    bannermani
Apus    affinis    galilejensis
Apus    affinis    singalensis
Apus    affinis    theresae
Apus  alexandri
Apus  apus
Apus    apus    apus
Apus    apus    pekinensis
Apus  barbatus
Apus    barbatus    balstoni
Apus    barbatus    barbatus
Apus    barbatus    glanvillei
Apus    barbatus    hollidayi
Apus    barbatus    mayottensis
Apus    barbatus    oreobates
Apus    barbatus    roehli
Apus    barbatus    serlei
Apus    barbatus    sladeniae
Araripemys  barretoi
Aratinga  acuticaudata
Aratinga    acuticaudata    acuticaudata
Aratinga    acuticaudata    haemorrhous
Aratinga    acuticaudata    koenigi
Aratinga    acuticaudata    neoxena
Aratinga    acuticaudata    neumanni
Aratinga  aurea
Aratinga  auricapillus
Aratinga    auricapillus    auricapillus
Aratinga    auricapillus    aurifrons
Aratinga  cactorum
Aratinga    cactorum    cactorum
Aratinga    cactorum    caixana
Aratinga  canicularis
Aratinga    canicularis    canicularis
Aratinga    canicularis    clarae
Aratinga    canicularis    eburnirostrum
Aratinga  chloroptera
Aratinga    chloroptera    chloroptera
Arctocephalus  philippii
Arctocephalus  pusillus
Arctocephalus    pusillus    doriferus
Arctocephalus    pusillus    pusillus
Arctocephalus  townsendi
Arctocephalus  tropicalis
Arctogadus  glacialis
Arctogalidia  trivirgata
Arctogalidia    trivirgata    bancana
Arctogalidia    trivirgata    fusca
Arctogalidia    trivirgata    inornata
Arctogalidia    trivirgata    leucotis
Arctogalidia    trivirgata    macra
Arctogalidia    trivirgata    major
Arctogalidia    trivirgata    millsi
Arctogalidia    trivirgata    minor
Arctogalidia    trivirgata    simplex
Arctogalidia    trivirgata    stigmaticus
Arctogalidia    trivirgata    sumatrana
Arctogalidia    trivirgata    tingia
Ariopsis  guatemalensis
Ariopsis  seemanni
Ariosoma  anago
Ariosoma  anagoides
Ariosoma  anale
Ariosoma  balearicum
Ariosoma  bauchotae
Ariosoma  coquettei
Ariosoma  fasciatum
Ariosoma  gilberti
Ariosoma  howensis
Ariosoma  major
Ariosoma  marginatum
Ariosoma  mauritianum
Ariosoma  meeki
Ariosoma  megalops
Ariosoma  mellissii
Ariosoma  multivertebratum
Ariosoma  nigrimanum
Ariosoma  obud
Arremon  castaneiceps
Arremon  costaricensis
Arremon  crassirostris
Arremon  flavirostris
Arremon    flavirostris    devillii
Arremon    flavirostris    dorbignii
Arremon    flavirostris    flavirostris
Arremon    flavirostris    polionotus
Arremon  franciscanus
Arremon  perijanus
Arremon  phaeopleurus
Arremon  phygas
Arremon  schlegeli
Arremon    schlegeli    canidorsum
Arremon    schlegeli    fratruelis
Arremon    schlegeli    schlegeli
Arremon  semitorquatus
Arremon  taciturnus
Arremon    taciturnus    axillaris
Arremon    taciturnus    nigrirostris
Artibeus  inopinatus
Artibeus  jamaicensis
Artibeus    jamaicensis    fallax
Artibeus    jamaicensis    grenadensis
Artibeus    jamaicensis    hercules
Artibeus    jamaicensis    jamaicensis
Artibeus    jamaicensis    parvipes
Artibeus    jamaicensis    paulus
Artibeus    jamaicensis    richardsoni
Artibeus    jamaicensis    trinitatis
Artibeus    jamaicensis    triomylus
Artibeus    jamaicensis    yucatanicus
Artibeus  lituratus
Artibeus    lituratus    koopmani
Artibeus    lituratus    lituratus
Artibeus    lituratus    palmarum
Artibeus  obscurus
Artibeus  planirostris
Artibeus  schwartzi
Artisornis  metopias
Ascidia  zyogasima
Ascidiella  aspersa
Ascidiella  scabra
Ascidiella  senegalensis
Asellia  arabica
Asellia  italosomalica
Asellia  patrizii
Asellia  tridens
Asellia    tridens    murraiana
Asellia    tridens    tridens
Aselliscus  stoliczkanus
Aselliscus  tricuspidatus
Aselliscus    tricuspidatus    koopmani
Aselliscus    tricuspidatus    novaeguinae
Aselliscus    tricuspidatus    novehebridensis
Aselliscus    tricuspidatus    tricuspidatus
Asemichthys  taylori
Aseraggodes  albidus
Aseraggodes  andersoni
Aseraggodes  auroculus
Aspidoscelis    costata    nigrigularis
Aspidoscelis    costata    occidentalis
Aspidoscelis    costata    zweifeli
Aspidoscelis  danheimae
Aspidoscelis  deppii
Aspidoscelis    deppii    deppei
Aspidoscelis    deppii    deppii
Aspidoscelis    deppii    infernalis
Aspidoscelis    deppii    schizophorus
Aspidoscelis  exsanguis
Aspidoscelis  flagellicauda
Aspidoscelis  gularis
Aspidoscelis    gularis    colossus
Aspidoscelis    gularis    gularis
Aspidoscelis    gularis    pallidus
Aspidoscelis    gularis    semiannulatus
Aspidoscelis    gularis    semifasciatus
Aspidoscelis    gularis    septemvittata
Aspidoscelis  guttata
Aspidoscelis    guttata    flavilineatus
Asthenes    modesta    navasi
Asthenes    modesta    proxima
Asthenes    modesta    rostrata
Asthenes    modesta    serrana
Asthenes  ottonis
Asthenes  patagonica
Asthenes  pudibunda
Asthenes    pudibunda    grisior
Asthenes    pudibunda    neglecta
Asthenes    pudibunda    pudibunda
Asthenes  pyrrholeuca
Asthenes    pyrrholeuca    pyrrholeuca
Asthenes    pyrrholeuca    sordida
Asthenes  sclateri
Asthenes    sclateri    brunnescens
Asthenes    sclateri    cuchacanchae
Asthenes    sclateri    lilloi
Asthenes    sclateri    punensis
Asthenes    sclateri    sclateri
Asthenes  steinbachi
Astyanax  bimaculatus
Astyanax  biotae
Astyanax  bockmanni
Astyanax  bourgeti
Astyanax  brachypterygium
Astyanax  brevirhinus
Astyanax  burgerai
Astyanax  caucanus
Astyanax  chaparae
Astyanax  chico
Astyanax  clavitaeniatus
Astyanax  cocibolca
Astyanax  cordovae
Astyanax  correntinus
Astyanax  courensis
Astyanax  cremnobates
Astyanax  daguae
Astyanax  depressirostris
Astyanax  dissensus
Astyanax  dissimilis
Ateles    geoffroyi    grisescens
Ateles    geoffroyi    ornatus
Ateles    geoffroyi    vellerosus
Ateles  hybridus
Ateles  marginatus
Ateles  paniscus
Atelocynus  microtis
Atelocynus    microtis    microtis
Atelocynus    microtis    sclateri
Atelognathus  ceii
Atelognathus  grandisonae
Atelognathus  jeinimenensis
Atelognathus  nitoi
Atelognathus  patagonicus
Atelognathus  praebasalticus
Atelognathus  reverberii
Atelognathus  salai
Atelognathus  solitarius
Atelomycterus  baliensis
Atelomycterus  erdmanni
Atherinella  starksi
Atherinella  venezuelae
Atherinomorus  aetholepis
Atherinomorus  duodecimalis
Atherinomorus  endrachtensis
Atherinomorus  forskalii
Atherinomorus  insularum
Atherinomorus  lacunosus
Atherinomorus  lineatus
Atherinomorus  pinguis
Atherinomorus  regina
Atherinomorus  stipes
Atherinomorus  vaigiensis
Atherinops  affinis
Atherinopsis  californiensis
Atherinosoma  elongata
Atherinosoma  microstoma
Atherion  africanum
Atherion  elymus
Atherion  maccullochi
Atractaspis    irregularis    parkeri
Atractaspis    irregularis    uelensis
Atractaspis  leucomelas
Atractaspis  magrettii
Atractaspis  microlepidota
Atractaspis  micropholis
Atractaspis  phillipsi
Atractaspis  reticulata
Atractaspis    reticulata    brieni
Atractaspis    reticulata    heterochilus
Atractaspis    reticulata    reticulata
Atractaspis  scorteccii
Atractaspis  watsoni
Atractodenchelys  phrix
Atractodenchelys  robinsorum
Atractoscion  aequidens
Atractoscion  atelodus
Atractoscion  macrolepis
Atractoscion  microlepis
Atractoscion  nobilis
Atropoides  picadoi
Atropus  atropos
Atrosalarias  fuscus
Atrosalarias  holomelas
Atrosalarias  hosokawai
Atsinganosaurus  velauciensis
Attagis  gayi
Attagis    gayi    gayi
Attagis    gayi    latreillii
Attagis    gayi    simonsi
Attagis  malouinus
Attenosaurus  indistinctus
Attenosaurus  subulensis
Atthis  ellioti
Atthis    ellioti    ellioti
Atthis    ellioti    selasphoroides
Atthis  heloisa
Atthis    heloisa    heloisa
Atthis    heloisa    margarethae
Atticora  fasciata
Australoheros  macaensis
Australoheros  mattosi
Australoheros  minuano
Australoheros  montanus
Australoheros  muriae
Australoheros  paraibae
Australoheros  perdi
Australoheros  ribeirae
Australoheros  robustus
Australoheros  sanguineus
Australoheros  saquarema
Australoheros  scitulus
Australoheros  taura
Australoheros  tavaresi
Australoheros  tembe
Australoheros  ykeregua
Australolacerta  australis
Australornis  lovei
Australovenator  wintonensis
Austrelaps  labialis
Avimimus  portentosus
Avisaurus  archibaldi
Avisaurus  gloriae
Avocettina  acuticeps
Avocettina  bowersii
Avocettina  infans
Avocettina  paucipora
Awaous  acritosus
Awaous  aeneofuscus
Awaous  banana
Awaous  bustamantei
Awaous  commersoni
Awaous  flavus
Awaous  fluviatilis
Awaous  grammepomus
Awaous  guamensis
Awaous  jayakari
Awaous  lateristriga
Awaous  litturatus
Awaous  macrorhynchus
Bagrichthys  macracanthus
Bagrichthys  macropterus
Bagrichthys  majusculus
